Spectaclecase,Rayed Bean,1
Spiny Riversnail,Spiny River Snail,1
Spotted Butter Fish,Spotted Butterfish,1
Spotted Knifefish,Spotted knifefish,3
Spotted Snake Eel,Spotted snake eel,3
Starred Agama,Painted Dragon,1
Striped Newt,Spring Peeper,1
Stuttering Frog,Sphagnum Frog,1
Tailbar Cichlid,Blue Acara,1
Teardrop Butterfly Fish,Little Moray,2
Tench,Grey Heron,1
Tench,Doctor fish,1
Tench,Great Crested Grebe,1
Totoaba,Gulf Porpoise,4
Triangle Pigtoe,Phantom Cavesnail,1
Yemen Chameleon,Royal Python,1
Viceroy,Sauger,1
Viceroy,Barking Owl,1
Viceroy,Gulf Fritillary,2
Viceroy,Japanese Maple,1
Japanese Maple,Weeping Birch,1
Weeping Birch,Norway Maple,1
Weeping Birch,Downy Birch,1
West Indian Manatee,Amazonian Manatee,3
White lotus,Moonflower,1
White lotus,Suni,3
Yellow Fin Seabream,Yellowfin Sea Bream,1
Yellow Rat Snake,Eastern Rat Snake,6
Yellow Rat Snake,Pygmy Rattlesnake,1
Yellow Rat Snake,Brown Watersnake,1
Yellow Rat Snake,Chicken Snake,1
Yellow Sailfin Tang,Yellow sailfin tang,1
Yellow Sea Bream,Yellow Seabream,9
